model_class,id,name,version,description,labels,icon,edam_operations,edam_topics,hidden,is_workflow_compatible,xrefs,link,min_width,target,panel_section_id,panel_section_name,form_style,tool_shed_repository.name,tool_shed_repository.owner,tool_shed_repository.changeset_revision,tool_shed_repository.tool_shed
Tool,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,MergeSamFiles,2.7.1.0,merges multiple SAM/BAM datasets into one,[],,[],[],,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fpicard%2Fpicard_MergeSamFiles%2F2.7.1.0,-1,galaxy_main,picard,Picard,regular,picard,devteam,fc288950c3b7,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,FixMateInformation,2.7.1.0,ensure that all mate-pair information is in sync between each read and it's mate pair,[],,[],[],,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fpicard%2Fpicard_FixMateInformation%2F2.7.1.0,-1,galaxy_main,picard,Picard,regular,picard,devteam,fc288950c3b7,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddCommentsToBam/2.7.1.0,AddCommentsToBam,2.7.1.0,add comments to BAM dataset,[],,[],[],,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fpicard%2Fpicard_AddCommentsToBam%2F2.7.1.0,-1,galaxy_main,picard,Picard,regular,picard,devteam,fc288950c3b7,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,CollectInsertSizeMetrics,2.7.1.0,plots distribution of insert sizes,[],,[],[],,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fpicard%2Fpicard_CollectInsertSizeMetrics%2F2.7.1.0,-1,galaxy_main,picard,Picard,regular,picard,devteam,fc288950c3b7,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/2.7.1.0,ReplaceSamHeader,2.7.1.0,replace header in a SAM/BAM dataset,[],,[],[],,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fpicard%2Fpicard_ReplaceSamHeader%2F2.7.1.0,-1,galaxy_main,picard,Picard,regular,picard,devteam,fc288950c3b7,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,SamToFastq,2.7.1.0,extract reads and qualities from SAM/BAM dataset and convert to fastq,[],,[],[],,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fpicard%2Fpicard_SamToFastq%2F2.7.1.0,-1,galaxy_main,picard,Picard,regular,picard,devteam,fc288950c3b7,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,FreeBayes,1.0.2.29-3,bayesian genetic variant detector,"[""updated""]",,[],[],,true,"[{""value"":""freebayes"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Ffreebayes%2Ffreebayes%2F1.0.2.29-3,-1,galaxy_main,variant_calling,Variant Calling,regular,freebayes,devteam,a028d13cd860,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,BamLeftAlign,1.0.2.29-1,indels in BAM datasets,"[""updated""]",,[],[],,true,"[{""value"":""freebayes"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Ffreebayes%2Fbamleftalign%2F1.0.2.29-1,-1,galaxy_main,variant_calling,Variant Calling,regular,freebayes,devteam,a028d13cd860,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/2.0.1,RmDup,2.0.1,remove PCR duplicates,[],,[],[],,true,"[{""value"":""samtools"",""type"":""bio.tools""},{""value"":""samtools"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fsamtools_rmdup%2Fsamtools_rmdup%2F2.0.1,-1,galaxy_main,sam_bam,SAM/BAM,regular,samtools_rmdup,devteam,586f9e1cdb2b,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0.1,Reheader,2.0.1,copy SAM/BAM header between datasets,[],,[],[],,true,"[{""value"":""samtools"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fsamtools_reheader%2Fsamtools_reheader%2F2.0.1,-1,galaxy_main,sam_bam,SAM/BAM,regular,samtools_reheader,devteam,db000c6007a0,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0.1,Slice,2.0.1,BAM by genomic regions,[],,[],[],,true,"[{""value"":""samtools"",""type"":""bio.tools""},{""value"":""samtools"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fsamtools_slice_bam%2Fsamtools_slice_bam%2F2.0.1,-1,galaxy_main,sam_bam,SAM/BAM,regular,samtools_slice_bam,devteam,a4a10c7924d1,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,Stats,2.0.1,generate statistics for BAM dataset,[],,[],[],,true,"[{""value"":""samtools"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fsamtools_stats%2Fsamtools_stats%2F2.0.1,-1,galaxy_main,sam_bam,SAM/BAM,regular,samtools_stats,devteam,24c5d43cb545,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.3.1,Split,1.3.1,BAM dataset on readgroups,[],,[],[],,true,"[{""value"":""samtools"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fsamtools_split%2Fsamtools_split%2F1.3.1,-1,galaxy_main,sam_bam,SAM/BAM,regular,samtools_split,devteam,b7f7826ef1cd,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/samtools_sort/samtools_sort/2.0.1,Sort,2.0.1,order of storing aligned sequences,[],,[],[],,true,"[{""value"":""samtools"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fsamtools_sort%2Fsamtools_sort%2F2.0.1,-1,galaxy_main,sam_bam,SAM/BAM,regular,samtools_sort,devteam,cab3f8d35989,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0.1,BedCov,2.0.1,calculate read depth for a set of genomic intervals,[],,[],[],,true,"[{""value"":""samtools"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fsamtools_bedcov%2Fsamtools_bedcov%2F2.0.1,-1,galaxy_main,sam_bam,SAM/BAM,regular,samtools_bedcov,devteam,12749212f61b,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,CalMD,2.0.1,recalculate MD/NM tags,[],,[],[],,true,"[{""value"":""samtools"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fsamtools_calmd%2Fsamtools_calmd%2F2.0.1,-1,galaxy_main,sam_bam,SAM/BAM,regular,samtools_calmd,devteam,33208952b99d,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/sam_to_bam/sam_to_bam/2.1.1,SAM-to-BAM,2.1.1,convert SAM to BAM,[],,[],[],,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fsam_to_bam%2Fsam_to_bam%2F2.1.1,-1,galaxy_main,sam_bam,SAM/BAM,regular,sam_to_bam,devteam,cf1ffd88f895,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,IdxStats,2.0.1,reports stats of the BAM index file,[],,[],[],,true,"[{""value"":""samtools"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fsamtools_idxstats%2Fsamtools_idxstats%2F2.0.1,-1,galaxy_main,sam_bam,SAM/BAM,regular,samtools_idxstats,devteam,88b8c2916784,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,Salmon,0.8.2,Transcript Quantification from RNA-seq data,"[""updated""]",,[],[],,true,"[{""value"":""salmon"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fsalmon%2Fsalmon%2F0.8.2,-1,galaxy_main,rna_seq,RNA-seq,regular,salmon,bgruening,53e9709776a0,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,Filter,2.4.1,BAM datasets on a variety of attributes,"[""updated""]",,[],[],,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fbamtools_filter%2FbamFilter%2F2.4.1,-1,galaxy_main,sam_bam,SAM/BAM,regular,bamtools_filter,devteam,cb20f99fd45b,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,Diamond makedb,0.8.24,Build database from a FASTA file,[],,[],[],,true,"[{""value"":""diamond"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fdiamond%2Fbg_diamond_makedb%2F0.8.24,-1,galaxy_main,metagenomic_analysis,Metagenomic Analysis,regular,diamond,bgruening,fd14bf35c9fd,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.8.24,Diamond,0.8.24,alignment tool for short sequences against a protein database,"[""updated""]",,[],[],,true,"[{""value"":""diamond"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fdiamond%2Fbg_diamond%2F0.8.24,-1,galaxy_main,metagenomic_analysis,Metagenomic Analysis,regular,diamond,bgruening,fd14bf35c9fd,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,RNA STAR,2.5.2b-0,Gapped-read mapper for RNA-seq data,"[""new""]",,[],[],,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fiuc%2Frgrnastar%2Frna_star%2F2.5.2b-0,-1,galaxy_main,rna_seq,RNA-seq,regular,rgrnastar,iuc,d681e989ac95,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.68,FastQC,0.68,Read Quality reports,"[""updated""]",,[],[],,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Ffastqc%2Ffastqc%2F0.68,-1,galaxy_main,fastq_quality_control,FASTQ Quality Control,regular,fastqc,devteam,484e86282f4b,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,DEXSeq-Count,1.20.1,Prepare and count exon abundancies from RNA-seq data,[],,[],[],,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fiuc%2Fdexseq%2Fdexseq_count%2F1.20.1,-1,galaxy_main,rna_seq,RNA-seq,regular,dexseq,iuc,f1c406f9554c,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,DEXSeq,1.20.1,Determines differential exon usage from count tables,[],,[],[],,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fiuc%2Fdexseq%2Fdexseq%2F1.20.1,-1,galaxy_main,rna_seq,RNA-seq,regular,dexseq,iuc,f1c406f9554c,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,HISAT2,2.0.5.1,A fast and sensitive alignment program,[],,[],[],,true,"[{""value"":""hisat2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fiuc%2Fhisat2%2Fhisat2%2F2.0.5.1,-1,galaxy_main,rna_seq,RNA-seq,regular,hisat2,iuc,2ec097c8e843,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.69,FastQC,0.69,Read Quality reports,[],,[],[],,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Ffastqc%2Ffastqc%2F0.69,-1,galaxy_main,fastq_quality_control,FASTQ Quality Control,regular,fastqc,devteam,f2e8552cf1d0,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.3,Kraken,1.2.3,assign taxonomic labels to sequencing reads,"[""updated""]",,[],[],,true,"[{""value"":""kraken"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fkraken%2Fkraken%2F1.2.3,-1,galaxy_main,metagenomic_analysis,Metagenomic Analysis,regular,kraken,devteam,2fdac3e78553,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.3,Kraken-filter,1.2.3,filter classification by confidence score,"[""updated""]",,[],[],,true,"[{""value"":""kraken"",""type"":""bio.tools""},{""value"":""kraken"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fkraken_filter%2Fkraken-filter%2F1.2.3,-1,galaxy_main,metagenomic_analysis,Metagenomic Analysis,regular,kraken_filter,devteam,5bee9adae474,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,Kraken-report,1.2.3,view sample report of a classification,"[""updated""]",,[],[],,true,"[{""value"":""kraken"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fkraken_report%2Fkraken-report%2F1.2.3,-1,galaxy_main,metagenomic_analysis,Metagenomic Analysis,regular,kraken_report,devteam,a3a7440fc618,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-mpa-report/1.2.3,Kraken-mpa-report,1.2.3,view report of classification for multiple samples,"[""updated""]",,[],[],,true,"[{""value"":""kraken"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fkraken_report%2Fkraken-mpa-report%2F1.2.3,-1,galaxy_main,metagenomic_analysis,Metagenomic Analysis,regular,kraken_report,devteam,a3a7440fc618,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,Kraken-translate,1.2.3,convert taxonomy IDs to names,"[""updated""]",,[],[],,true,"[{""value"":""kraken"",""type"":""bio.tools""},{""value"":""kraken"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fkraken_translate%2Fkraken-translate%2F1.2.3,-1,galaxy_main,metagenomic_analysis,Metagenomic Analysis,regular,kraken_translate,devteam,9bdcba262627,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.2,HISAT2,2.0.5.2,A fast and sensitive alignment program,"[""updated""]",,[],[],,true,"[{""value"":""hisat2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fiuc%2Fhisat2%2Fhisat2%2F2.0.5.2,-1,galaxy_main,rna_seq,RNA-seq,regular,hisat2,iuc,526b91fbde60,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.3.2.2,Bowtie2,2.3.2.2,- map reads against reference genome,[],,[],[],,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fdevteam%2Fbowtie2%2Fbowtie2%2F2.3.2.2,-1,galaxy_main,mapping,Mapping,regular,bowtie2,devteam,66f992977578,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,Create assemblies with Unicycler,0.2.0,,[],,[],[],,true,"[{""value"":""unicycler"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fiuc%2Funicycler%2Funicycler%2F0.2.0,-1,galaxy_main,assembly,Assembly,regular,unicycler,iuc,e9c1cdb9f9dc,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,Prokka,1.12.0,prokaryotic genome annotation,[],,[],[],,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fcrs4%2Fprokka%2Fprokka%2F1.12.0,-1,galaxy_main,annotation,Annotation,regular,prokka,crs4,a17498c603ec,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.14.6+galaxy1,Prokka,1.14.6+galaxy1,Prokaryotic genome annotation,[],,[],[],,true,"[{""value"":""prokka"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fcrs4%2Fprokka%2Fprokka%2F1.14.6%2Bgalaxy1,-1,galaxy_main,annotation,Annotation,regular,prokka,crs4,8a22554cdde2,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/iuc/roary/roary/3.13.0+galaxy2,Roary,3.13.0+galaxy2,the pangenome pipeline - Quickly generate a core gene alignment from gff3 files,[],,[],[],,true,"[{""value"":""roary"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fiuc%2Froary%2Froary%2F3.13.0%2Bgalaxy2,-1,galaxy_main,annotation,Annotation,regular,roary,iuc,91887494eb97,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/iuc/busco/busco/5.2.2+galaxy2,Busco,5.2.2+galaxy2,assess genome assembly and annotation completeness,[],,[],[],,true,"[{""value"":""busco"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fiuc%2Fbusco%2Fbusco%2F5.2.2%2Bgalaxy2,-1,galaxy_main,annotation,Annotation,regular,busco,iuc,46ae58b1d792,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/iuc/progressivemauve/xmfa2gff3/2015_02_13.1,Convert XMFA to gapped GFF3,2015_02_13.1,,[],,[],[],,true,"[{""value"":""mauve"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fiuc%2Fprogressivemauve%2Fxmfa2gff3%2F2015_02_13.1,-1,galaxy_main,annotation,Annotation,regular,progressivemauve,iuc,ce795616bd9c,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/iuc/progressivemauve/progressivemauve/2015_02_13.1,progressiveMauve,2015_02_13.1,constructs multiple genome alignments,[],,[],[],,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fiuc%2Fprogressivemauve%2Fprogressivemauve%2F2015_02_13.1,-1,galaxy_main,annotation,Annotation,regular,progressivemauve,iuc,ce795616bd9c,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/iuc/spaln/spaln/2.4.6+galaxy0,Spaln: align cDNA or Protein to genome,2.4.6+galaxy0,Maps and aligns a set of cDNA or protein sequences onto a whole genomic sequence.,[],,[],"[""topic_3512""]",,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fiuc%2Fspaln%2Fspaln%2F2.4.6%2Bgalaxy0,-1,galaxy_main,annotation,Annotation,regular,spaln,iuc,dd0cd2319ae5,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/iuc/spaln/list_spaln_tables/2.4.6+galaxy0,List spaln parameter tables,2.4.6+galaxy0,"Given a query species, list the spaln settings tables that exist, from closest related species to most different",[],,[],[],,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fiuc%2Fspaln%2Flist_spaln_tables%2F2.4.6%2Bgalaxy0,-1,galaxy_main,annotation,Annotation,regular,spaln,iuc,dd0cd2319ae5,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/iuc/tbprofiler/tb_profiler_profile/3.0.8+galaxy0,TB-Profiler Profile,3.0.8+galaxy0,Infer strain types and drug resistance markers from sequences,[],,[],[],,true,"[{""value"":""tb-profiler"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fiuc%2Ftbprofiler%2Ftb_profiler_profile%2F3.0.8%2Bgalaxy0,-1,galaxy_main,annotation,Annotation,regular,tbprofiler,iuc,809dfc93d593,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/iuc/tb_variant_filter/tb_variant_filter/0.3.5+galaxy2,TB Variant Filter,0.3.5+galaxy2,M. tuberculosis H37Rv VCF filter,[],,[],[],,true,"[{""value"":""combat-tb_workbench"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fiuc%2Ftb_variant_filter%2Ftb_variant_filter%2F0.3.5%2Bgalaxy2,-1,galaxy_main,annotation,Annotation,regular,tb_variant_filter,iuc,e7aff4a85df5,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/iuc/find_nested_alt_orfs/find_nested_alt_orfs/0.1.2,Find Nested Alternate ORFs (nAlt-ORFs),0.1.2,from BED and 2bit/FASTA,[],,"[""operation_0286"",""operation_0284"",""operation_0436"",""operation_0362""]","[""topic_0622"",""topic_0091""]",,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fiuc%2Ffind_nested_alt_orfs%2Ffind_nested_alt_orfs%2F0.1.2,-1,galaxy_main,annotation,Annotation,regular,find_nested_alt_orfs,iuc,14f4c7a8a962,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/iuc/bicodon_counts_from_fasta/bicodon_counts_from_fasta/0.1.2,Get Codon and Bicodon frequency,0.1.2,from FASTA files,[],,"[""operation_0286"",""operation_0284"",""operation_0436"",""operation_0362""]","[""topic_0622"",""topic_0091""]",,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fiuc%2Fbicodon_counts_from_fasta%2Fbicodon_counts_from_fasta%2F0.1.2,-1,galaxy_main,annotation,Annotation,regular,bicodon_counts_from_fasta,iuc,e13169dca7c8,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/iuc/codon_freq_from_bicodons/codon_freq_from_bicodons/0.1.2,Get Codon frequency,0.1.2,from bicodons,[],,"[""operation_0286"",""operation_0284"",""operation_0436"",""operation_0362""]","[""topic_0622"",""topic_0091""]",,true,[],/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fiuc%2Fcodon_freq_from_bicodons%2Fcodon_freq_from_bicodons%2F0.1.2,-1,galaxy_main,annotation,Annotation,regular,codon_freq_from_bicodons,iuc,cc5a776acd47,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/repeat_masker/repeatmasker_wrapper/4.1.2-p1+galaxy1,RepeatMasker,4.1.2-p1+galaxy1,screen DNA sequences for interspersed repeats and low complexity regions,[],,"[""operation_0237""]","[""topic_0157""]",,true,"[{""value"":""repeatmasker"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Frepeat_masker%2Frepeatmasker_wrapper%2F4.1.2-p1%2Bgalaxy1,-1,galaxy_main,annotation,Annotation,regular,repeat_masker,bgruening,3f987772e283,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/augustus/augustus/3.4.0+galaxy1,Augustus,3.4.0+galaxy1,gene prediction for prokaryotic and eukaryotic genomes,[],,[],[],,true,"[{""value"":""augustus"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Faugustus%2Faugustus%2F3.4.0%2Bgalaxy1,-1,galaxy_main,annotation,Annotation,regular,augustus,bgruening,28433faa6e42,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/augustus_training/augustus_training/3.4.0+galaxy1,Train Augustus,3.4.0+galaxy1,ab-initio gene predictor,[],,[],[],,true,"[{""value"":""augustus"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Faugustus_training%2Faugustus_training%2F3.4.0%2Bgalaxy1,-1,galaxy_main,annotation,Annotation,regular,augustus_training,bgruening,dc027fa56d55,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/antismash/antismash/2.0.2.2,Secondary Metabolites,2.0.2.2,and Antibiotics Analysis (antiSMASH),[],,[],[],,true,"[{""value"":""antismash"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fantismash%2Fantismash%2F2.0.2.2,-1,galaxy_main,annotation,Annotation,regular,antismash,bgruening,5db064bbb3be,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/antismash/antismash/4.0.2,Antismash,4.0.2,"allows the genome-wide identification, annotation and analysis of secondary metabolite biosynthesis gene clusters",[],,[],[],,true,"[{""value"":""antismash"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fantismash%2Fantismash%2F4.0.2,-1,galaxy_main,annotation,Annotation,regular,antismash,bgruening,593bb8f5488b,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/bgruening/antismash/antismash/4.1,Antismash,4.1,"allows the genome-wide identification, annotation and analysis of secondary metabolite biosynthesis gene clusters",[],,[],[],,true,"[{""value"":""antismash"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fbgruening%2Fantismash%2Fantismash%2F4.1,-1,galaxy_main,annotation,Annotation,regular,antismash,bgruening,3f0077c88c16,toolshed.g2.bx.psu.edu
